31	2264
31	912
31	710
31	1445
32	570
32	3415
32	3428
32	3344
32	3418
32	3343
32	2373
32	3506
32	2120
33	930
33	393
33	2501
33	664
33	754
33	520
33	1210
33	2304
33	434
34	1134
34	3578
34	2193
34	3526
34	1884
34	469
34	742
34	1992
34	884
35	3391
35	1242
35	3316
35	467
35	2206
35	3424
35	726
35	3267
35	3266
36	2927
36	3325
36	426
36	739
36	577
36	1636
36	386
36	3560
36	383
37	1690
37	1409
37	1328
37	1816
37	2989
37	1659
37	27
37	2425
37	2543
38	2322
38	656
38	904
38	3142
38	2093
38	1802
38	723
38	2025
38	449
39	3248
39	3281
39	105
39	237
39	2810
39	2562
39	2436
39	2980
39	3495
40	1893
40	1196
40	3128
40	93
40	413
40	1307
40	475
40	359
40	3482
41	611
41	1814
41	1263
41	3380
41	2338
41	939
41	3312
41	173
41	3443
42	835
42	1968
42	3491
42	474
42	2934
42	2977
42	2024
42	520
42	2093
43	1771
43	1404
43	1419
43	3584
43	23
43	1038
43	1775
43	1079
43	880
44	501
44	3355
44	88
44	2628
44	1141
44	3310
44	478
44	30
44	1715
45	984
45	2297
45	1872
45	2624
45	919
45	2384
45	791
45	1590
45	1869
46	2216
46	2156
46	3554
46	3038
46	1092
46	3522
46	1744
46	1746
46	3044
47	2519
47	3326
47	1693
47	3068
47	3194
47	3582
47	111
47	2989
47	3456
48	767
48	529
48	1806
48	1258
48	75
48	854
48	3267
48	2140
48	1963
49	1149
49	1357
49	2018
49	1749
49	1277
49	1538
49	531
49	700
49	1071
50	1027
50	194
50	3037
50	3104
50	3088
50	1013
50	1888
50	3039
50	2655
51	1368
51	1816
51	1941
51	2137
51	1315
51	1744
51	752
51	1811
51	176
52	1002
52	3594
52	2957
52	3507
52	1097
52	2226
52	976
52	987
52	18
53	694
53	1022
53	2179
53	2030
53	1362
53	1050
53	1710
53	2120
53	1344
54	3062
54	1007
54	1240
54	3246
54	2391
54	2865
54	2218
54	1795
54	74
55	845
55	8
55	3267
55	468
55	484
55	102
55	319
55	2106
55	2294
56	1705
56	2242
56	1893
56	2543
56	1659
56	341
56	1515
56	685
56	1635
57	245
57	589
57	2930
57	125
57	2527
57	380
57	475
57	2185
57	446
58	583
58	524
58	1947
58	1012
58	820
58	3024
58	3033
58	664
58	595
59	1587
59	1519
59	1312
59	162
59	1745
59	1549
59	3079
59	1733
59	1342
60	3221
60	335
60	286
60	1169
60	1583
60	1276
60	938
60	1462
60	1428
61	774
61	3244
61	2196
61	3556
61	3603
61	1628
61	2509
61	3137
61	560
62	3380
62	335
62	2897
62	3221
62	949
62	605
62	173
62	2962
62	2589
63	2647
63	3509
63	2347
63	252
63	3465
63	2327
63	2713
63	329
63	249
64	965
64	1586
64	995
64	1286
64	1522
64	2747
64	2099
64	2473
64	1401
65	469
65	2377
65	990
65	2384
65	390
65	98
65	1617
65	3140
65	582
66	3407
66	2731
66	3606
66	3341
66	3114
66	1146
66	308
66	2199
66	2454
67	616
67	2831
67	2073
67	902
67	531
67	1254
67	474
67	390
67	2624
68	3267
68	2094
68	100
68	319
68	924
68	340
68	2126
68	55
68	687
69	2165
69	1745
69	2050
69	346
69	235
69	1196
69	1342
69	797
69	679
70	1872
70	18
70	997
70	233
70	1097
70	2297
70	2334
70	2255
70	976
71	1274
71	768
71	3332
71	2532
71	549
71	892
71	1594
71	1334
71	3571
72	1036
72	1512
72	1670
72	3249
72	3120
72	3577
72	3412
72	1383
72	3364
73	242
73	2455
73	1303
73	1706
73	2218
73	2379
73	3273
73	2930
73	81
74	2865
74	3246
74	2391
74	1007
74	737
74	1776
74	3157
74	112
74	109
75	941
75	3257
75	761
75	2206
75	651
75	3020
75	2992
75	2330
75	1885
76	2821
76	150
76	1191
76	1454
76	1843
76	3290
76	3468
76	3000
76	2947
77	427
77	576
77	2144
77	831
77	479
77	476
77	3231
77	117
77	3085
78	2332
78	2360
78	1951
78	1080
78	1303
78	1513
78	1876
78	2617
78	197
79	1020
79	1744
79	898
79	345
79	592
79	1951
79	2118
79	156
79	935
80	319
80	3267
80	3266
80	2992
80	1026
80	1258
80	941
80	75
80	896
81	3210
81	1156
81	3195
81	3392
81	2476
81	3323
81	2500
81	2908
81	1686
82	1542
82	2309
82	1174
82	501
82	2737
82	605
82	1581
82	650
82	124
83	3405
83	2523
83	2226
83	3606
83	1129
83	2827
83	121
83	1573
83	806
84	1658
84	1137
84	80
84	639
84	739
84	1594
84	633
84	510
84	1026
85	1482
85	3587
85	705
85	3590
85	235
85	3429
85	1733
85	1535
85	3563
86	3488
86	2290
86	3262
86	3141
86	3489
86	3544
86	942
86	315
86	2736
87	305
87	2900
87	1374
87	3018
87	885
87	2941
87	1089
87	2324
87	1206
88	1916
88	501
88	945
88	1106
88	2781
88	2628
88	1141
88	2523
88	2737
89	344
89	3449
89	438
89	1068
89	891
89	341
89	797
89	1074
89	3005
90	3027
90	2519
90	15
90	191
90	3591
90	1132
90	1615
90	378
90	2583
91	252
91	2528
91	1038
91	1516
91	1402
91	1222
91	3440
91	3509
91	1430
92	2996
92	2836
92	1944
92	2487
92	2872
92	2651
92	2500
92	3234
92	3540
93	3482
93	3084
93	2687
93	1176
93	1196
93	3384
93	2165
93	3132
93	2519
94	3391
94	1485
94	866
94	3316
94	2386
94	1140
94	3315
94	35
94	80
95	909
95	3258
95	2252
95	562
95	2927
95	2158
95	470
95	2209
95	2978
96	2226
96	2046
96	3360
96	2902
96	2557
96	3320
96	3377
96	1585
96	2940
97	3258
97	2678
97	3154
97	562
97	2109
97	909
97	2507
97	3560
97	840
98	3526
98	1855
98	588
98	1134
98	1884
98	582
98	742
98	855
98	2159
99	3125
99	1076
99	3309
99	3126
99	1288
99	2477
99	397
99	764
99	290
100	68
100	652
100	687
100	2418
100	2999
100	340
100	1175
100	3419
100	2946
101	389
101	2208
101	903
101	1978
101	2517
101	2031
101	1110
101	2593
101	1256
102	3387
102	787
102	319
102	468
102	3423
102	3267
102	8
102	966
102	1739
103	2152
103	762
103	699
103	2303
103	551
103	592
103	3547
103	2067
103	585
104	2938
104	3299
104	475
104	3189
104	705
104	1691
104	3437
104	3587
104	3268
105	2003
105	39
105	3305
105	330
105	1191
105	573
105	3495
105	1323
105	814
106	1857
106	1712
106	2447
106	2992
106	548
106	1806
106	687
106	3267
106	1912
107	3089
107	1852
107	3554
107	1574
107	2001
107	2145
107	3562
107	1642
107	1881
108	912
108	1809
108	2905
108	426
108	655
108	1750
108	412
108	3506
108	3560
109	2865
109	737
109	3157
109	2391
109	2169
109	888
109	3547
109	3246
109	3231
110	3317
110	3315
110	386
110	1566
110	1640
110	2738
110	866
110	25
110	1259
111	702
111	3128
111	2763
111	2808
111	15
111	2519
111	1067
111	1434
111	1733
112	2350
112	2865
112	2663
112	2218
112	428
112	3132
112	2704
112	3062
112	2391
113	920
113	1825
113	1474
113	1898
113	110
113	2738
113	25
113	634
113	917
114	738
114	1022
114	987
114	488
114	473
114	261
114	794
114	710
114	2167
115	3177
115	224
115	3468
115	572
115	3301
115	1538
115	1989
115	3314
115	729
116	1321
116	3122
116	235
116	3543
116	351
116	202
116	1549
116	2414
116	288
117	3231
117	476
117	479
117	3547
117	3333
117	888
117	3250
117	762
117	427
118	526
118	2898
118	3123
118	3285
118	3110
118	3195
118	3551
118	1309
118	3598
119	3434
119	2203
119	418
119	2794
119	2992
119	1982
119	1018
119	730
119	1934
120	3005
120	1180
120	344
120	797
120	3159
120	413
120	705
120	1675
120	1652
121	1596
121	3606
121	2454
121	2198
121	1700
121	152
121	2095
121	2443
121	3341
122	3501
122	3376
122	3347
122	693
122	2845
122	3306
122	3298
122	2287
122	2697
123	1094
123	59
123	1983
123	456
123	1402
123	2178
123	1587
123	408
123	158
124	2781
124	2523
124	1937
124	2255
124	88
124	508
124	1495
124	1984
124	2189
125	177
125	243
125	385
125	3005
125	1067
125	373
125	3079
125	413
125	1166
126	2957
126	2147
126	3184
126	840
126	2075
126	2508
126	656
126	2334
126	1756
127	190
127	2401
127	880
127	1152
127	692
127	2604
127	3406
127	1735
127	254
128	1032
128	3579
128	3242
128	3581
128	3406
128	481
128	3615
128	254
128	232
129	2707
129	809
129	949
129	1259
129	1633
129	2801
129	612
129	2599
129	1370
130	1365
130	1022
130	460
130	1146
130	1184
130	1922
130	1172
130	1297
130	1374
131	586
131	3444
131	1070
131	596
131	1845
131	382
131	1816
131	51
131	824
132	1733
132	3079
132	1245
132	797
132	1287
132	1299
132	3128
132	3084
132	1587
133	3156
133	2838
133	3191
133	3181
133	1330
133	2986
133	2851
133	2192
133	3148
134	3003
134	1628
134	1744
134	935
134	382
134	1264
134	1183
134	3210
134	893
135	3581
135	3406
135	1567
135	1516
135	254
135	1314
135	3615
135	3611
135	3579
136	3546
136	3155
136	3440
136	3309
136	1619
136	3584
136	3125
136	428
136	2850
137	2820
137	3377
137	2851
137	2684
137	3156
137	3410
137	3355
137	3191
137	2340
138	2839
138	419
138	3555
138	257
138	1602
138	780
138	1113
138	255
138	2720
139	1435
139	2764
139	1390
139	981
139	2220
139	181
139	934
139	1481
139	2774
140	1613
140	2640
140	1426
140	2042
140	773
140	1191
140	2103
140	1843
140	2156
141	568
141	2872
141	336
141	2846
141	3112
141	3094
141	3263
141	3294
141	2660
142	1156
142	3081
142	1178
142	208
142	3133
142	1734
142	1910
142	2352
142	2728
143	1745
143	158
143	3349
143	235
143	161
143	3098
143	357
143	599
143	2750
144	2025
144	1826
144	2229
144	1012
144	1778
144	1789
144	812
144	1862
144	658
145	3490
145	1330
145	2556
145	1468
145	648
145	698
145	3156
145	2913
145	672
146	1481
146	143
146	2220
146	2764
146	1319
146	1624
146	2587
146	359
146	1632
147	3217
147	3127
147	3549
147	3309
147	3126
147	3125
147	3132
147	3124
147	3518
148	2436
148	819
148	1340
148	1793
148	1660
148	1728
148	39
148	1263
148	1087
149	1770
149	154
149	1030
149	3225
149	332
149	3270
149	3215
149	3206
149	3209
150	1843
150	196
150	3301
150	76
150	2541
150	3208
150	3117
150	2212
150	3468
151	2900
151	3164
151	1055
151	1311
151	2903
151	1374
151	1184
151	3345
151	2912
152	1723
152	3597
152	2923
152	3574
152	2906
152	1146
152	2454
152	3606
152	262
153	1456
153	187
153	269
153	2706
153	264
153	3153
153	3055
153	252
153	3303
154	2651
154	3272
154	3270
154	3152
154	3240
154	3170
154	3225
154	1544
154	1078
155	2991
155	2795
155	361
155	2940
155	1484
155	2890
155	3148
155	272
155	3156
156	2042
156	2156
156	1575
156	935
156	1191
156	1628
156	2689
156	788
156	79
157	1640
157	3257
157	3317
157	3315
157	3567
157	3316
157	265
157	1352
157	1392
158	1196
158	1025
158	1192
158	1212
158	202
158	1482
158	1457
158	235
158	1342
159	2940
159	606
159	1904
159	3458
159	2676
159	1100
159	3407
159	2226
159	2731
160	3440
160	3124
160	3546
160	3309
160	3125
160	764
160	3584
160	290
160	2308
161	3543
161	3122
161	3098
161	3580
161	372
161	235
161	1243
161	1582
161	1745
162	1196
162	1192
162	1587
162	1212
162	2178
162	59
162	158
162	1342
162	2414
163	3055
163	352
163	269
163	2647
163	350
163	187
163	3545
163	1547
163	3303
164	225
164	1612
164	8
164	3419
164	3344
164	2946
164	319
164	1651
164	652
165	1548
165	3364
165	1670
165	1367
165	3249
165	1250
165	1036
165	270
165	3579
166	1314
166	1343
166	3406
166	3242
166	190
166	1567
166	481
166	128
166	1345
167	2026
167	172
167	1408
167	3488
167	1157
167	274
167	2503
167	638
167	3271
168	243
168	1540
168	497
168	1691
168	475
168	3084
168	705
168	3079
168	3384
169	3565
169	1221
169	2831
169	1968
169	3067
169	2841
169	3284
169	2977
169	394
170	1589
170	3199
170	2358
170	1414
170	1614
170	3489
170	2940
170	1864
170	3086
171	3189
171	1688
171	3195
171	3296
171	2476
171	2500
171	1879
171	3123
171	2739
172	2026
172	2375
172	3
172	1488
172	988
172	1248
172	256
172	3488
172	167
173	2250
173	17
173	13
173	1792
173	3380
173	62
173	2170
173	335
173	1188
174	3548
174	2353
174	3132
174	781
174	3131
174	1533
174	2457
174	3194
174	322
175	2684
175	2365
175	2681
175	2737
175	3377
175	2888
175	1331
175	2726
175	3192
176	3392
176	3442
176	3447
176	1080
176	120
176	3133
176	3065
176	3210
176	3082
177	1067
177	125
177	1447
177	1549
177	1164
177	243
177	116
177	1321
177	373
178	3079
178	1150
178	413
178	2930
178	1279
178	1246
178	1733
178	239
178	2430
179	2166
179	1019
179	1508
179	1083
179	250
179	2358
179	611
179	1416
179	3489
180	202
180	1166
180	1983
180	1733
180	1549
180	2748
180	260
180	1136
180	1587
181	1435
181	2764
181	981
181	2220
181	139
181	1390
181	934
181	506
181	481
182	3461
182	496
182	2521
182	1570
182	2029
182	3211
182	1365
182	1111
182	488
183	1671
183	3447
183	3305
183	957
183	1398
183	3218
183	2640
183	2916
183	2407
184	3263
184	2938
184	3096
184	2932
184	448
184	511
184	3187
184	603
184	1539
185	3477
185	945
185	2130
185	630
185	1337
185	1761
185	2558
185	451
185	152
186	3079
186	373
186	1733
186	1025
186	1691
186	1287
186	986
186	1659
186	1246
187	537
187	1519
187	3509
187	3545
187	350
187	1500
187	2474
187	1446
187	1153
188	1416
188	228
188	1099
188	2851
188	3490
188	2039
188	2913
188	2606
188	1106
189	1320
189	1333
189	1443
189	1380
189	1748
189	1163
189	1099
189	1189
189	1337
190	2401
190	127
190	3406
190	1152
190	254
190	880
190	1735
190	3098
190	2604
191	2569
191	2587
191	1160
191	161
191	252
191	193
191	2347
191	128
191	2670
192	3286
192	3607
192	281
192	2459
192	3188
192	1141
192	3086
192	3233
192	1589
193	2647
193	1160
193	3122
193	187
193	2347
193	3543
193	1579
193	946
193	3503
194	1027
194	50
194	3037
194	3492
194	1013
194	3046
194	3054
194	916
194	1888
195	209
195	3409
195	3177
195	572
195	2444
195	3561
195	3593
195	210
195	3135
196	2367
196	3225
196	808
196	1724
196	1280
196	745
196	3556
196	2051
196	3226
197	2303
197	1080
197	2332
197	1807
197	176
197	2135
197	79
197	1917
197	51
198	233
198	1234
198	1337
198	1504
198	1374
198	2591
198	1569
198	151
198	268
199	2884
199	606
199	1809
199	223
199	2926
199	1276
199	1302
199	3360
199	3016
200	312
200	137
200	1589
200	3199
200	513
200	1614
200	1871
200	2504
200	1484
201	1031
201	571
201	3567
201	3372
201	2952
201	2956
201	1504
201	2912
201	1563
202	158
202	1025
202	1196
202	116
202	1166
202	3122
202	1547
202	2622
202	2038
203	3243
203	2220
203	3238
203	3119
203	1481
203	2764
203	2653
203	1582
203	222
204	161
204	3098
204	1419
204	1213
204	3122
204	1128
204	235
204	1745
204	3115
205	2615
205	1289
205	3123
205	3137
205	2652
205	1649
205	2370
205	1688
205	348
206	2810
206	330
206	395
206	993
206	105
206	3388
206	39
206	3248
206	377
207	1723
207	262
207	2654
207	2675
207	1596
207	3597
207	2943
207	3342
207	3213
208	3446
208	2598
208	1910
208	3081
208	1675
208	2346
208	3438
208	2840
208	1156
209	2444
209	2127
209	993
209	3011
209	195
209	3593
209	3409
209	3513
209	210
210	1749
210	3519
210	3513
210	3145
210	2286
210	2581
210	2018
210	1960
210	2035
211	1759
211	1566
211	338
211	2738
211	495
211	3317
211	110
211	426
211	2201
212	2850
212	251
212	3518
212	3440
212	1197
212	231
212	3309
212	290
212	1241
213	3543
213	3482
213	3122
213	161
213	1745
213	3243
213	2686
213	288
213	235
214	2903
214	2900
214	1374
214	2658
214	339
214	3164
214	2942
214	2341
214	3029
215	3597
215	2095
215	2475
215	3339
215	3341
215	3506
215	2995
215	2408
215	2943
216	1284
216	1032
216	232
216	128
216	1567
216	3581
216	3242
216	3615
216	135
217	2648
217	698
217	2753
217	3208
217	1330
217	988
217	2733
217	954
217	3248
218	1316
218	155
218	1707
218	1414
218	3202
218	2358
218	1161
218	513
218	3259
219	3315
219	3567
219	94
219	493
219	2796
219	280
219	1392
219	35
219	1563
220	3593
220	227
220	1782
220	1317
220	3145
220	3623
220	209
220	498
220	3596
221	2192
221	133
221	2993
221	693
221	838
221	1337
221	2567
221	1801
221	2888
222	2789
222	3465
222	2604
222	1579
222	3222
222	379
222	1567
222	2427
222	1038
223	1585
223	1809
223	1234
223	3360
223	3016
223	1904
223	3407
223	2731
223	1097
224	1538
224	3468
224	3314
224	746
224	2240
224	1546
224	1847
224	1961
224	140
225	3419
225	3344
225	164
225	2946
225	1175
225	319
225	3423
225	8
225	3420
226	3079
226	3084
226	3128
226	1620
226	359
226	2859
226	1067
226	1893
226	969
227	1317
227	3593
227	220
227	2018
227	3284
227	3087
227	1772
227	1107
227	1782
228	2843
228	188
228	312
228	3490
228	3472
228	2913
228	2977
228	1468
228	2854
229	1066
229	2930
229	1170
229	357
229	599
229	2774
229	359
229	143
229	2068
230	1733
230	1540
230	3128
230	2808
230	3545
230	1067
230	2242
230	3079
230	2777
231	3584
231	3440
231	3155
231	251
231	1469
231	1300
231	1255
231	212
231	3546
232	254
232	1348
232	3406
232	3615
232	2401
232	2604
232	1579
232	3242
232	249
233	1872
233	70
233	2758
233	1010
233	3403
233	3306
233	1055
233	2334
233	1051
234	800
234	1716
234	130
234	3100
234	268
234	2633
234	794
234	530
234	2199
235	3098
235	2750
235	3543
235	161
235	158
235	1745
235	3122
235	1196
235	143
236	698
236	3240
236	2003
236	1751
236	274
236	590
236	2177
236	3270
236	2119
237	3281
237	2567
237	1248
237	2192
237	3259
237	39
237	2768
237	3118
237	2921
238	1149
238	3355
238	44
238	994
238	244
238	478
238	1577
238	1341
238	501
239	1150
239	351
239	2178
239	1321
239	3128
239	235
239	116
239	158
239	1196
240	530
240	1617
240	930
240	1862
240	2384
240	815
240	3184
240	1984
240	919
241	1728
241	3118
241	312
241	415
241	1679
241	3287
241	3443
241	1400
241	2026
242	2930
242	1246
242	359
242	73
242	2837
242	2527
242	446
242	365
242	1706
243	158
243	1196
243	2414
243	1691
243	1164
243	2721
243	1745
243	3537
243	1549
244	2960
244	2499
244	1801
244	238
244	1021
244	2854
244	1337
244	88
244	1214
245	57
245	2068
245	2930
245	1043
245	1622
245	380
245	599
245	2883
245	1232
246	3402
246	3074
246	3426
246	3171
246	3552
246	3539
246	2775
246	2597
246	2451
247	3122
247	351
247	3529
247	2852
247	3482
247	3543
247	2414
247	3084
247	1327
248	127
248	1413
248	3222
248	222
248	3115
248	190
248	165
248	288
248	1670
249	3611
249	3580
249	3242
249	3615
249	3426
249	3581
249	1567
249	3579
249	2347
250	1019
250	3
250	179
250	3262
250	1271
250	330
250	167
250	2166
250	1464
251	231
251	2850
251	212
251	3155
251	1241
251	1572
251	1469
251	1197
251	3131
252	3509
252	3580
252	2347
252	2295
252	2528
252	1430
252	3611
252	537
252	1645
253	984
253	1789
253	1891
253	2236
253	233
253	284
253	3578
253	2501
253	1872
254	2401
254	2604
254	1152
254	1348
254	3581
254	190
254	232
254	3615
254	1579
255	2141
255	408
255	1877
255	3438
255	1743
255	1437
255	1481
255	1202
255	456
256	312
256	274
256	172
256	3324
256	2722
256	298
256	2548
256	3240
256	2768
257	1236
257	1602
257	3555
257	1447
257	187
257	3393
257	138
257	3068
257	1456
258	2596
258	3123
258	382
258	1168
258	2415
258	3598
258	2793
258	3072
258	1447
259	1733
259	1299
259	1587
259	3079
259	413
259	1196
259	3084
259	1893
259	1067
260	1519
260	2569
260	2685
260	3115
260	3128
260	3243
260	1160
260	969
260	1243
261	830
261	470
261	3506
261	1947
261	3436
261	2209
261	1623
261	2252
261	595
262	207
262	1723
262	152
262	3342
262	2475
262	2341
262	3597
262	3341
262	2654
263	279
263	2066
263	2862
263	3154
263	2334
263	919
263	97
263	2918
263	308
264	187
264	153
264	2178
264	354
264	1645
264	1503
264	1114
264	813
264	2766
265	1994
265	3332
265	2602
265	1000
265	3257
265	3316
265	2206
265	2542
265	75
266	1602
266	3068
266	3482
266	3552
266	1880
266	1202
266	255
266	3119
266	2839
267	2587
267	260
267	3351
267	2761
267	2859
267	681
267	599
267	1153
267	506
268	3407
268	3341
268	2940
268	1100
268	1585
268	1146
268	1716
268	2676
268	1462
269	3303
269	1547
269	2706
269	3055
269	2038
269	1645
269	2141
269	2451
269	1136
270	1198
270	3364
270	3105
270	3249
270	1670
270	2805
270	1383
270	3577
270	825
271	3549
271	3518
271	3318
271	3111
271	3155
271	212
271	3546
271	3124
271	3440
272	2378
272	3329
272	1791
272	1219
272	3203
272	3220
272	2940
272	2676
272	3182
273	1347
273	298
273	648
273	274
273	988
273	315
273	3287
273	2177
273	1335
274	1770
274	3270
274	698
274	928
274	638
274	2177
274	3271
274	3536
274	1751
275	1874
275	911
275	3261
275	461
275	1940
275	3394
275	1798
275	899
275	642
276	649
276	3383
276	3378
276	1605
276	3516
276	1874
276	275
276	3261
276	325
277	1246
277	497
277	143
277	2930
277	3079
277	2683
277	1067
277	3384
277	359
278	840
278	552
278	1097
278	750
278	1603
278	565
278	562
278	2381
278	2248
279	974
279	1060
279	840
279	562
279	909
279	2143
279	644
279	2159
279	2109
280	3254
280	3541
280	3257
280	3622
280	75
280	3381
280	941
280	3450
280	2927
281	3607
281	873
281	192
281	1792
281	182
281	547
281	512
281	130
281	2480
282	3419
282	8
282	2946
282	2289
282	1651
282	2956
282	1033
282	989
282	3420
283	335
283	1251
283	3021
283	3221
283	3600
283	978
283	1023
283	60
283	665
284	984
284	293
284	1040
284	1901
284	3347
284	253
284	1714
284	1523
284	3140
285	3238
285	3243
285	3494
285	235
285	12
285	3084
285	1703
285	294
285	1322
286	3390
286	1140
286	2901
286	3573
286	2897
286	2911
286	632
286	1022
286	386
287	2495
287	2814
287	2575
287	3516
287	1605
287	175
287	2976
287	714
287	630
288	880
288	161
288	3122
288	3098
288	1745
288	692
288	3543
288	2852
288	235
289	294
289	863
289	1402
289	1109
289	681
289	260
289	1272
289	757
289	1435
290	3124
290	3155
290	3131
290	3546
290	3440
290	3132
290	3309
290	3584
290	160
291	229
291	1272
291	599
291	359
291	146
291	2930
291	1624
291	1480
291	918
292	923
292	2594
292	2757
292	3329
292	1791
292	1801
292	3331
292	2224
292	3477
293	960
293	3151
293	3435
293	1749
293	3140
293	2484
293	474
293	284
293	449
294	1109
294	1170
294	1435
294	1390
294	2774
294	289
294	1041
294	1249
294	1406
295	1177
295	1158
295	1983
295	264
295	3005
295	1220
295	1503
295	408
295	260
296	2717
296	2755
296	336
296	2509
296	3146
296	2614
296	3197
296	2853
296	1280
297	114
297	738
297	335
297	530
297	901
297	2521
297	1244
297	1155
297	1022
298	3279
298	3488
298	3240
298	2823
298	2722
298	3362
298	2830
298	3141
298	1468
299	3122
299	161
299	3543
299	3098
299	1196
299	3363
299	379
299	1482
299	243
300	2502
300	3027
300	161
300	3150
300	3243
300	213
300	1235
300	757
300	2559
301	1756
301	2831
301	2918
301	919
301	2076
301	2059
301	3566
301	2093
301	2738
302	3092
302	2853
302	3225
302	2101
302	2717
302	2987
302	808
302	3371
302	3175
303	1246
303	2593
303	1422
303	1275
303	2389
303	2930
303	802
303	1659
303	3356
304	3128
304	3529
304	3482
304	2750
304	3551
304	3537
304	3084
304	1195
304	3159
305	3018
305	1022
305	2613
305	1362
305	1742
305	1089
305	915
305	2900
305	799
306	3467
306	3544
306	2984
306	3472
306	3409
306	3525
306	3144
306	3609
306	3192
307	3280
307	3289
307	3277
307	3141
307	3472
307	3468
307	3523
307	2275
307	3301
308	3507
308	3407
308	3325
308	1097
308	421
308	3560
308	3597
308	412
308	577
309	3072
309	2836
309	3195
309	171
309	370
309	2996
309	3123
309	2139
309	3297
310	2971
310	3050
310	3096
310	3137
310	2370
310	3499
310	3066
310	3187
310	3228
311	3159
311	3084
311	1212
311	1195
311	2165
311	1278
311	3482
311	2346
311	3551
312	1542
312	228
312	256
312	2780
312	3156
312	2913
312	172
312	1633
312	1248
313	824
313	589
313	2593
313	802
313	444
313	1407
313	1303
313	1110
313	73
314	1575
314	586
314	205
314	2509
314	1070
314	2196
314	2370
314	1507
314	2110
315	3240
315	2026
315	1679
315	330
315	2768
315	1488
315	1508
315	2746
315	1408
316	1547
316	3579
316	2545
316	1579
316	3615
316	1645
316	3503
316	813
316	254
317	802
317	1246
317	1299
317	1240
317	1964
317	629
317	1659
317	1893
317	725
318	2408
318	1834
318	3507
318	1320
318	2923
318	3320
318	2705
318	3341
318	1761
319	3267
319	787
319	3423
319	102
319	966
319	3266
319	8
319	3387
319	3613
320	1578
320	983
320	1067
320	2808
320	1893
320	1476
320	2260
320	2242
320	986
321	1248
321	2746
321	3329
321	2780
321	1633
321	2768
321	2192
321	2806
321	1436
322	3194
322	174
322	2799
322	3527
322	1533
322	3111
322	1619
322	2316
322	3586
323	2942
323	2998
323	3029
323	2915
323	2903
323	3342
323	565
323	2978
323	2539
324	1061
324	1648
324	3509
324	3426
324	1038
324	3465
324	1056
324	813
324	3538
325	1
325	2495
325	605
325	3383
325	2285
325	1968
325	3600
325	394
325	2162
326	382
326	2509
326	2584
326	1565
326	3071
326	1575
326	458
326	1630
326	1224
327	3079
327	413
327	59
327	1094
327	178
327	1647
327	1043
327	863
327	1170
328	2942
328	2341
328	3506
328	2299
328	2995
328	1573
328	1601
328	1723
328	3033
329	2247
329	3242
329	3580
329	1516
